Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
A4,85265.06666666667,85356.08888888889,91.0222222222219,0.25,3/4,x,4,33,0
G4,85356.08888888889,85492.62222222223,136.53333333334012,0.25,3/4,x,4,33,0
A4,85492.62222222223,85629.15555555555,136.53333333332557,0.25,3/4,x,4,33,0
B4,85629.15555555555,85742.93333333333,113.77777777778101,0.25,3/4,x,4,33,0
C5,85742.93333333333,85879.46666666667,136.53333333334012,0.25,3/4,x,4,33,0
D5,85879.46666666667,85993.24444444444,113.77777777776646,0.25,3/4,x,4,33,0
E♭5,85993.24444444444,86357.33333333333,364.0888888888876,0.25,3/4,x,4,33,0
F5,86357.33333333333,86584.88888888889,227.55555555556202,1.0,3/4,x,4,33,0
E♭5,86584.88888888889,86994.4888888889,409.6000000000058,0.5,3/4,x,4,34,0
C5,86994.4888888889,87244.8,250.31111111110658,0.5,3/4,x,4,34,0
G5,87244.8,87813.6888888889,568.8888888888905,0.5,3/4,x,4,34,0
F5,87813.6888888889,87836.44444444444,22.75555555554456,0.5,3/4,x,4,34,0
E5,87836.44444444444,88018.48888888888,182.0444444444438,0.5,3/4,x,4,34,0
B♭4,88018.48888888888,88268.8,250.31111111112114,0.5,3/4,x,4,34,0
A4,88268.8,88450.84444444445,182.0444444444438,0.25,3/4,x,4,35,0
G4,88450.84444444445,88564.62222222223,113.77777777778101,0.25,3/4,x,4,35,0
F4,88564.62222222223,88701.15555555555,136.53333333332557,0.25,3/4,x,4,35,0
G4,88701.15555555555,88814.93333333333,113.77777777778101,0.25,3/4,x,4,35,0
A4,88814.93333333333,88928.71111111112,113.77777777778101,0.25,3/4,x,4,35,0
B♭4,88928.71111111112,89042.48888888888,113.77777777776646,0.25,3/4,x,4,35,0
C5,89042.48888888888,89201.77777777778,159.28888888889924,0.25,3/4,x,4,35,0
D5,89201.77777777778,89361.06666666668,159.28888888889924,0.25,3/4,x,4,35,0
E♭5,89361.06666666668,89884.44444444444,523.3777777777577,1.0,3/4,x,4,35,0
D5,89884.44444444444,90225.77777777778,341.33333333334303,0.5,3/4,S,4,36,0
B♭4,90225.77777777778,90498.84444444445,273.0666666666657,0.5,3/4,B,4,36,0
E♭5,90498.84444444445,90794.66666666667,295.8222222222248,0.5,3/4,S,4,36,0
G4,90794.66666666667,90999.46666666666,204.79999999998836,0.5,3/4,B,4,36,0
F5,90999.46666666666,91500.08888888889,500.6222222222277,0.5,3/4,S,4,36,0
D4,91500.08888888889,91522.84444444445,22.755555555559113,0.5,3/4,b,4,36,0
G5,91522.84444444445,92091.73333333334,568.8888888888905,0.5,3/4,S,4,37,0
E♭4,92091.73333333334,92114.48888888888,22.75555555554456,0.5,3/4,b,4,37,0
F5,92114.48888888888,92364.8,250.31111111112114,0.5,3/4,S,4,37,0
D4,92364.8,92387.55555555555,22.75555555554456,0.5,3/4,b,4,37,0
G5,92387.55555555555,93161.24444444446,773.688888888908,0.5,3/4,S,4,37,0
E♭4,93161.24444444446,93184.0,22.75555555554456,0.5,3/4,b,4,37,0
F5,93184.0,93502.57777777777,318.57777777776937,0.5,3/4,S,4,38,0
D5,93502.57777777777,93593.59999999999,91.0222222222219,0.5,3/4,x,4,38,0
G5,93593.59999999999,94185.24444444446,591.6444444444642,0.5,3/4,S,4,38,0
E♭4,94185.24444444446,94208.0,22.75555555554456,0.5,3/4,b,4,38,0
A5,94208.0,94708.62222222221,500.62222222221317,0.5,3/4,S,4,38,0
F4,94708.62222222221,94731.37777777779,22.755555555573665,0.5,3/4,b,4,38,0
B♭5,94731.37777777779,95209.24444444446,477.8666666666686,0.5,3/4,S,4,39,0
G4,95209.24444444446,95232.0,22.75555555554456,0.5,3/4,b,4,39,0
A5,95232.0,95755.37777777779,523.3777777777868,0.5,3/4,S,4,39,0
F4,95755.37777777779,95778.13333333333,22.75555555554456,0.5,3/4,b,4,39,0
B♭5,95778.13333333333,96347.02222222222,568.8888888888905,0.5,3/4,S,4,39,0
G4,96347.02222222222,96369.77777777778,22.755555555559113,0.5,3/4,b,4,39,0
C5,96369.77777777778,96688.35555555556,318.5777777777839,0.5,3/4,B,4,40,0
E♭5,96688.35555555556,96779.37777777779,91.0222222222219,0.25,3/4,x,4,40,0
F5,96779.37777777779,96870.40000000001,91.0222222222219,0.25,3/4,x,4,40,0
G5,96870.40000000001,97211.73333333332,341.33333333331393,0.5,3/4,x,4,40,0
E♭5,97211.73333333332,97462.04444444444,250.31111111112114,0.5,3/4,x,4,40,0
D5,97462.04444444444,97689.6,227.55555555556202,0.5,3/4,x,4,40,0
E♭5,97689.6,97894.40000000001,204.8000000000029,0.5,3/4,x,4,40,0
B♭4,97894.40000000001,98167.46666666667,273.0666666666657,0.5,3/4,B,4,41,0
E♭5,98167.46666666667,98258.4888888889,91.0222222222219,0.25,3/4,x,4,41,0
F5,98258.4888888889,98395.02222222222,136.53333333332557,0.25,3/4,x,4,41,0
G5,98395.02222222222,98690.84444444445,295.8222222222248,0.5,3/4,x,4,41,0
E♭5,98690.84444444445,98986.66666666667,295.8222222222248,0.5,3/4,x,4,41,0
